NORMALS 1971-2000               YRS    JAN    FEB    MAR    APR    MAY    JUN    JUL    AUG    SEP    OCT    NOV    DEC    ANN
14826FLINT, MI                        30   29.2   32.3   43.1   56.2   69.0   77.7   82.0   79.5   71.9   59.7   46.3   34.2   56.8
94860GRAND RAPIDS, MI                 30   29.3   32.6   43.3   56.6   69.6   78.4   82.3   79.7   71.7   59.6   45.5   33.7   56.9
94814HOUGHTON LAKE, MI                30   25.9   29.3   39.4   53.0   67.2   75.5   80.0   77.1   68.3   56.0   41.9   30.5   53.7
14836LANSING, MI                      30   29.4   32.6   43.5   56.6   69.4   78.1   82.1   79.7   72.0   59.8   46.0   34.1   56.9
94836MARQUETTE, MI                    30   19.7   24.2   33.1   45.8   61.5   70.3   75.2   72.6   63.2   50.9   35.4   24.1   48.0
14840MUSKEGON, MI                     30   29.8   32.5   42.5   54.6   67.0   75.6   80.0   78.1   70.3   58.7   45.6   34.6   55.8
14847SAULT STE. MARIE, MI             30   21.5   24.5   33.6   48.0   63.2   70.7   75.7   74.1   64.8   52.8   38.9   27.2   49.6
04919DULUTH, MN                       30   17.9   24.4   34.2   49.0   63.4   71.2   76.3   73.9   64.5   52.5   35.2   22.3   48.7
14918INTERNATIONAL FALLS, MN          30   13.8   22.4   34.9   51.5   66.6   74.2   78.6   76.3   64.7   51.7   32.5   18.1   48.8
14922MINNEAPOLIS-ST.PAUL, MN          30   21.9   28.4   40.6   57.0   70.1   79.0   83.3   80.4   71.1   58.4   40.1   26.4   54.7
14925ROCHESTER, MN                    30   19.9   26.2   38.7   54.8   67.7   76.6   80.1   77.5   69.2   56.9   38.7   24.5   52.6
14926SAINT CLOUD, MN                  30   18.7   25.7   37.7   54.9   69.0   77.3   81.7   78.9   69.0   56.3   37.2   23.2   52.5
03889JACKSON, MS                      30   55.1   60.3   68.1   75.0   82.1   88.9   91.4   91.4   86.4   76.8   66.3   57.9   75.0
53849MERIDIAN, MS                     30   57.5   62.6   70.3   77.1   83.9   90.1   92.9   92.9   88.0   78.3   68.5   60.5   76.9
93862TUPELO, MS                       30   50.3   56.0   64.8   73.5   81.0   88.0   91.4   90.9   84.9   74.9   63.0   53.6   72.7
03945COLUMBIA, MO                     30   37.4   43.9   55.1   65.9   74.6   83.6   88.6   87.3   79.1   68.0   53.4   41.5   64.9
13988KANSAS CITY, MO                  30   36.0   42.6   54.4   65.2   74.6   83.9   88.8   87.1   79.0   67.6   52.0   40.0   64.3
